id,key,value,type
49708175,created_by,JOSM,regular
49708196,traffic_calming,bump,regular
49708208,highway,traffic_signals,regular
51915610,created_by,JOSM,regular
51915615,created_by,JOSM,regular
51915620,created_by,JOSM,regular
51915626,created_by,JOSM,regular
51915630,created_by,JOSM,regular
51915635,created_by,JOSM,regular
51915640,created_by,JOSM,regular
51915646,created_by,JOSM,regular
51915652,created_by,JOSM,regular
51915656,created_by,JOSM,regular
51915660,created_by,JOSM,regular
51915663,created_by,JOSM,regular
51915667,created_by,JOSM,regular
51915671,created_by,JOSM,regular
51915676,created_by,JOSM,regular
51915681,created_by,JOSM,regular
51915685,created_by,JOSM,regular
51915689,created_by,JOSM,regular
51915694,created_by,JOSM,regular
51915699,created_by,JOSM,regular
51915705,created_by,JOSM,regular
51915707,created_by,JOSM,regular
51915712,created_by,JOSM,regular
51915713,created_by,JOSM,regular
51915716,created_by,JOSM,regular
51915722,created_by,JOSM,regular
51915725,created_by,JOSM,regular
51915733,created_by,JOSM,regular
51915738,created_by,JOSM,regular
51915746,created_by,JOSM,regular
51915758,created_by,JOSM,regular
51915773,created_by,JOSM,regular
51915786,created_by,JOSM,regular
51915791,created_by,JOSM,regular
51915795,created_by,JOSM,regular
51915799,created_by,JOSM,regular
51915804,created_by,JOSM,regular
51915806,created_by,JOSM,regular
51915813,created_by,JOSM,regular
51915818,created_by,JOSM,regular
51915825,created_by,JOSM,regular
51915829,created_by,JOSM,regular
51915833,created_by,JOSM,regular
51915837,created_by,JOSM,regular
51915842,created_by,JOSM,regular
51915847,created_by,JOSM,regular
51915851,created_by,JOSM,regular
51915855,created_by,JOSM,regular
51915859,created_by,JOSM,regular
51915917,created_by,JOSM,regular
51915920,created_by,JOSM,regular
51915924,created_by,JOSM,regular
51915928,created_by,JOSM,regular
51915934,created_by,JOSM,regular
51915937,created_by,JOSM,regular
51915944,created_by,JOSM,regular
51915949,created_by,JOSM,regular
51915952,created_by,JOSM,regular
51915956,created_by,JOSM,regular
51915961,created_by,JOSM,regular
51915964,created_by,JOSM,regular
51915969,created_by,JOSM,regular
51915972,created_by,JOSM,regular
51915976,created_by,JOSM,regular
51915979,created_by,JOSM,regular
51915982,created_by,JOSM,regular
51915987,created_by,JOSM,regular
51915989,created_by,JOSM,regular
51915994,created_by,JOSM,regular
51915998,created_by,JOSM,regular
51916003,created_by,JOSM,regular
51916007,created_by,JOSM,regular
51916013,created_by,JOSM,regular
51916018,created_by,JOSM,regular
51916024,created_by,JOSM,regular
51916026,created_by,JOSM,regular
51916031,created_by,JOSM,regular
51916033,created_by,JOSM,regular
51916039,created_by,JOSM,regular
51916042,created_by,JOSM,regular
51916045,created_by,JOSM,regular
51916052,created_by,JOSM,regular
51916055,created_by,JOSM,regular
51916060,created_by,JOSM,regular
51916067,created_by,JOSM,regular
51916072,created_by,JOSM,regular
51916077,created_by,JOSM,regular
51916082,created_by,JOSM,regular
51916087,created_by,JOSM,regular
51916091,created_by,JOSM,regular
51916096,created_by,JOSM,regular
51916099,created_by,JOSM,regular
51916104,created_by,JOSM,regular
51916108,created_by,JOSM,regular
51916112,created_by,JOSM,regular
51916174,created_by,JOSM,regular
51916178,created_by,JOSM,regular
51916181,created_by,JOSM,regular
51916183,created_by,JOSM,regular
51916188,created_by,JOSM,regular
51916193,created_by,JOSM,regular
51916198,created_by,JOSM,regular
51916201,created_by,JOSM,regular
51916204,created_by,JOSM,regular
51916210,created_by,JOSM,regular
51916214,created_by,JOSM,regular
51916219,created_by,JOSM,regular
51916222,name,Meadow Drive,regular
51916230,created_by,JOSM,regular
51916236,created_by,JOSM,regular
51916242,created_by,JOSM,regular
51916252,created_by,JOSM,regular
51916261,created_by,JOSM,regular
51916264,created_by,JOSM,regular
51916269,created_by,JOSM,regular
51916271,created_by,JOSM,regular
51916273,created_by,JOSM,regular
51916347,created_by,JOSM,regular
51916350,created_by,JOSM,regular
51916352,created_by,JOSM,regular
51916358,created_by,JOSM,regular
51916362,created_by,JOSM,regular
51916367,created_by,JOSM,regular
51916370,created_by,JOSM,regular
51916374,created_by,JOSM,regular
51916377,created_by,JOSM,regular
51916380,created_by,JOSM,regular
51916383,created_by,JOSM,regular
51916386,created_by,JOSM,regular
51916389,created_by,JOSM,regular
51916394,created_by,JOSM,regular
51916398,created_by,JOSM,regular
51916400,created_by,JOSM,regular
51916422,created_by,JOSM,regular
51916424,created_by,JOSM,regular
51916430,created_by,JOSM,regular
51916434,created_by,JOSM,regular
51916601,crossing,uncontrolled,regular
51916601,highway,crossing,regular
51916833,created_by,JOSM,regular
51916837,highway,turning_circle,regular
51917095,created_by,JOSM,regular
51917122,highway,turning_circle,regular
51917136,created_by,JOSM,regular
51917149,created_by,JOSM,regular
51917156,created_by,JOSM,regular
51917161,created_by,JOSM,regular
51917171,created_by,JOSM,regular
51917176,created_by,JOSM,regular
51917179,highway,turning_circle,regular
51917190,created_by,JOSM,regular
51917195,created_by,JOSM,regular
51917205,created_by,JOSM,regular
51917210,created_by,JOSM,regular
51917215,created_by,JOSM,regular
51917218,created_by,JOSM,regular
51917225,created_by,JOSM,regular
51917231,created_by,JOSM,regular
51917236,created_by,JOSM,regular
51917240,created_by,JOSM,regular
51917245,created_by,JOSM,regular
51917264,created_by,JOSM,regular
51917377,created_by,JOSM,regular
51917381,created_by,JOSM,regular
51917390,created_by,JOSM,regular
51917418,created_by,JOSM,regular
51917436,created_by,JOSM,regular
51917441,created_by,JOSM,regular
51917445,created_by,JOSM,regular
51917448,created_by,JOSM,regular
51917453,created_by,JOSM,regular
51917456,created_by,JOSM,regular
51917459,created_by,JOSM,regular
51917497,created_by,JOSM,regular
51917502,created_by,JOSM,regular
51917505,created_by,JOSM,regular
51917509,created_by,JOSM,regular
51917513,created_by,JOSM,regular
51917521,created_by,JOSM,regular
51917567,created_by,JOSM,regular
51917570,created_by,JOSM,regular
51917616,created_by,JOSM,regular
51917620,created_by,JOSM,regular
51917625,created_by,JOSM,regular
51917629,created_by,JOSM,regular
51917634,created_by,JOSM,regular
51917645,created_by,JOSM,regular
51917651,highway,turning_circle,regular
51970215,comment,Experimental import of Canadian places and POIs from GNS Dataset,regular
51970215,created_by,JOSM,regular
51970215,gns:adm1,01,regular
51970215,gns:cc1,CA,regular
51970215,dms_lat,510500,gns
51970215,dms_long,-1141000,gns
51970215,dsg,PPL,gns
51970215,fc,P,gns
51970215,jog,NM11-03,gns
51970215,lat,51.083333,gns
51970215,long,-114.166667,gns
51970215,mgrs,11UPS9844062911,gns
51970215,gns:n:xx:full_name,Bowness,regular
51970215,gns:n:xx:full_name_nd,Bowness,regular
51970215,gns:n:xx:modify_date,1993-12-14,regular
51970215,gns:n:xx:nt,N,regular
51970215,gns:n:xx:sort_name,BOWNESS,regular
51970215,rc,1,gns
51970215,ufi,-561544,gns
51970215,uni,-794207,gns
51970215,is_in,Alberta,regular
51970215,name,Bowness,regular
51970215,place,suburb,regular
51970215,source,gns_ca,regular
52464422,created_by,JOSM,regular
52464430,created_by,JOSM,regular
52464434,created_by,JOSM,regular
52464437,created_by,JOSM,regular
52464441,created_by,JOSM,regular
52464442,created_by,JOSM,regular
52464445,created_by,JOSM,regular
52464453,created_by,JOSM,regular
52464459,created_by,JOSM,regular
52464463,created_by,JOSM,regular
52464466,created_by,JOSM,regular
52464471,created_by,JOSM,regular
52464476,created_by,JOSM,regular
52464485,created_by,JOSM,regular
52464493,created_by,JOSM,regular
52464496,created_by,JOSM,regular
52464501,created_by,JOSM,regular
52464506,created_by,JOSM,regular
52464509,created_by,JOSM,regular
52464514,created_by,JOSM,regular
52464520,created_by,JOSM,regular
52464525,created_by,JOSM,regular
52464530,created_by,JOSM,regular
52464533,created_by,JOSM,regular
52464538,created_by,JOSM,regular
52464543,created_by,JOSM,regular
52464547,created_by,JOSM,regular
52464551,created_by,JOSM,regular
52464557,created_by,JOSM,regular
52464560,created_by,JOSM,regular
52464565,created_by,JOSM,regular
52464572,created_by,JOSM,regular
52464575,created_by,JOSM,regular
52464580,created_by,JOSM,regular
52464583,created_by,JOSM,regular
52464587,created_by,JOSM,regular
52464594,created_by,JOSM,regular
52464598,created_by,JOSM,regular
52464605,created_by,JOSM,regular
52464609,created_by,JOSM,regular
52464612,created_by,JOSM,regular
52464615,created_by,JOSM,regular
52464622,created_by,JOSM,regular
52464628,created_by,JOSM,regular
52464634,created_by,JOSM,regular
52464641,created_by,JOSM,regular
52464645,created_by,JOSM,regular
52464652,created_by,JOSM,regular
52464655,created_by,JOSM,regular
52464658,created_by,JOSM,regular
52464660,created_by,JOSM,regular
52464663,created_by,JOSM,regular
52464667,created_by,JOSM,regular
52464672,created_by,JOSM,regular
52464677,created_by,JOSM,regular
52464684,created_by,JOSM,regular
52464687,created_by,JOSM,regular
52464692,created_by,JOSM,regular
52464699,created_by,JOSM,regular
52476760,created_by,JOSM,regular
52476763,created_by,JOSM,regular
52476768,created_by,JOSM,regular
52476773,created_by,JOSM,regular
52476778,created_by,JOSM,regular
52476782,created_by,JOSM,regular
52476787,created_by,JOSM,regular
52476790,created_by,JOSM,regular
52476794,created_by,JOSM,regular
52476795,created_by,JOSM,regular
52476799,created_by,JOSM,regular
52476804,created_by,JOSM,regular
52476948,highway,turning_circle,regular
52477103,highway,turning_circle,regular
52477210,highway,turning_circle,regular
60975964,created_by,JOSM,regular
60975969,highway,traffic_signals,regular
70466952,created_by,JOSM,regular
70466962,created_by,JOSM,regular
70466991,created_by,JOSM,regular
70467004,created_by,JOSM,regular
70467019,created_by,JOSM,regular
70467176,created_by,JOSM,regular
70467198,created_by,JOSM,regular
74820473,created_by,JOSM,regular
74820482,created_by,JOSM,regular
74820487,created_by,JOSM,regular
74820493,created_by,JOSM,regular
74820497,created_by,JOSM,regular
74820502,created_by,JOSM,regular
74820508,created_by,JOSM,regular
74820513,created_by,JOSM,regular
74820517,created_by,JOSM,regular
74821212,highway,turning_circle,regular
74822029,created_by,JOSM,regular
74822633,created_by,JOSM,regular
74822641,created_by,JOSM,regular
74822647,created_by,JOSM,regular
74822654,created_by,JOSM,regular
74822747,highway,turning_circle,regular
74822890,created_by,JOSM,regular
74822894,created_by,JOSM,regular
74823035,highway,turning_circle,regular
74823119,highway,turning_circle,regular
74823232,highway,turning_circle,regular
77279166,created_by,JOSM,regular
77279177,created_by,JOSM,regular
