id,key,value,type 
255358274,highway,footway,regular
255358275,bicycle,dismount,regular
255358275,footway,sidewalk,regular
255358275,highway,footway,regular
255358276,footway,crossing,regular
255358276,highway,footway,regular
255358277,footway,sidewalk,regular
255358277,highway,footway,regular
255358278,footway,crossing,regular
255358278,highway,footway,regular
255358280,highway,footway,regular
255358281,footway,sidewalk,regular
255358281,highway,footway,regular
255358282,bicycle,dismount,regular
255358282,footway,crossing,regular
255358282,highway,footway,regular
255358283,footway,crossing,regular
255358283,highway,footway,regular
255358284,footway,crossing,regular
255358284,highway,footway,regular
255479252,leisure,park,regular
255483772,leisure,park,regular
255504907,city,Calgary,addr
255504907,housenumber,106,addr
255504907,postcode,T3G 3R8,addr
255504907,street,Hawkland Place NW,addr
255504907,building,house,regular
255504908,city,Calgary,addr
255504908,housenumber,110,addr
255504908,postcode,T3G 3R8,addr
255504908,street,Hawkland Place NW,addr
255504908,building,house,regular
255504908,levels,2,building
255504909,city,Calgary,addr
255504909,housenumber,114,addr
255504909,postcode,T3G 3R8,addr
255504909,street,Hawkland Place NW,addr
255504909,building,house,regular
255504910,city,Calgary,addr
255504910,housenumber,105,addr
255504910,postcode,T3G 3R8,addr
255504910,street,Hawkland Place NW,addr
255504910,building,house,regular
255504912,city,Calgary,addr
255504912,housenumber,109,addr
255504912,postcode,T3G 3R8,addr
255504912,street,Hawkland Place NW,addr
255504912,building,house,regular
255504913,city,Calgary,addr
255504913,housenumber,113,addr
255504913,postcode,T3G 3R8,addr
255504913,street,Hawkland Place NW,addr
255504913,building,house,regular
255504914,city,Calgary,addr
255504914,housenumber,117,addr
255504914,postcode,T3G 3R8,addr
255504914,street,Hawkland Place NW,addr
255504914,building,house,regular
255504915,city,Calgary,addr
255504915,housenumber,118,addr
255504915,postcode,T3G 3R8,addr
255504915,street,Hawkland Place NW,addr
255504915,building,house,regular
255506047,name,Hawkwood,regular
255506047,place,suburb,regular
255621025,highway,unclassified,regular
255621025,name,Scenic Acres Parade NW,regular
255621025,oneway,yes,regular
255695897,amenity,college,regular
255695897,building,yes,regular
255695897,name,Rocky Mountain College,regular
256647088,highway,primary,regular
256647088,lanes,3,regular
256647088,maxspeed,80,regular
256647088,name,Beddington Trail NE,regular
256647088,oneway,yes,regular
256647090,highway,primary_link,regular
256647090,oneway,yes,regular
256737932,city,Calgary,addr
256737932,housenumber,6915,addr
256737932,postcode,T3G 1R8,addr
256737932,street,Ranchview Drive NW,addr
256737932,landuse,residential,regular
256737932,name,Ranchland Meadows,regular
256738625,highway,service,regular
256738626,highway,service,regular
256738626,service,parking_aisle,regular
256738627,highway,service,regular
256738627,service,parking_aisle,regular
256744351,access,permissive,regular
256744351,city,Calgary,addr
256744351,housenumber,20,addr
256744351,postcode,T3G 2W2,addr
256744351,street,Hawkwood Drive NW,addr
256744351,amenity,parking,regular
256744351,fee,no,regular
256744351,name,Hawkwood Baptist Church parking lot,regular
256744351,park_ride,no,regular
256744351,parking,surface,regular
256744351,supervised,no,regular
256798119,highway,secondary,regular
256798119,name,Shaganappi Trail NW,regular
256798119,oneway,yes,regular
256798120,highway,secondary,regular
256798120,name,Shaganappi Trail NW,regular
256798120,oneway,yes,regular
256798123,highway,secondary,regular
256798123,name,Shaganappi Trail NW,regular
256798123,oneway,yes,regular
256798124,highway,primary,regular
256798124,name,Shaganappi Trail NW,regular
256798125,ref,201 West,destination
256798125,street,Stoney Trail,destination
256798125,highway,motorway_link,regular
256798125,oneway,yes,regular
256798126,street,Sarcee Trail North,destination
256798126,highway,motorway_link,regular
256798126,oneway,yes,regular
256798129,street,Shaganappi Trail North,destination
256798129,highway,motorway_link,regular
256798129,oneway,yes,regular
256798130,destination,Crowchild Trail;City Centre,regular
256798130,ref,1A,destination
256798130,highway,motorway_link,regular
256798130,oneway,yes,regular
256798132,highway,motorway_link,regular
256798132,oneway,yes,regular
256798134,street,Country Hills Boulevard East,destination
256798134,highway,motorway_link,regular
256798134,oneway,yes,regular
256798137,destination,Stoney Trail,regular
256798137,ref,201 East,destination
256798137,highway,motorway_link,regular
256798137,oneway,yes,regular
256798140,street,Shaganappi Trail,destination
256798140,highway,motorway_link,regular
256798140,oneway,yes,regular
256798141,street,Shaganappi Trail,destination
256798141,highway,motorway_link,regular
256798141,oneway,yes,regular
256798143,destination,Stoney Trail,regular
256798143,ref,201 West,destination
256798143,highway,motorway_link,regular
256798143,oneway,yes,regular
256798144,highway,motorway_link,regular
256798144,oneway,yes,regular
256798145,bridge,yes,regular
256798145,destination,Stoney Trail,regular
256798145,ref,201 South,destination
256798145,highway,motorway_link,regular
256798145,layer,1,regular
256798145,oneway,yes,regular
256798145,surface,asphalt,regular
256798147,bridge,yes,regular
256798147,destination,Stoney Trail,regular
256798147,ref,201 North,destination
256798147,highway,motorway_link,regular
256798147,layer,1,regular
256798147,oneway,yes,regular
256798147,surface,asphalt,regular
256798148,highway,motorway_link,regular
256798148,oneway,yes,regular
257722793,highway,tertiary,regular
257722793,lanes,1,regular
257722793,maxspeed,50,regular
257722793,name,Sarcee Trail NW,regular
257722793,oneway,yes,regular
257722794,highway,secondary_link,regular
257722794,lanes,1,regular
257722794,oneway,yes,regular
257722795,highway,residential,regular
257722795,name,Sage Hill Boulevard NW,regular
257722795,oneway,yes,regular
257722796,highway,residential,regular
257722796,junction,roundabout,regular
257722796,name,Sage Hill Boulevard NW,regular
257722798,highway,residential,regular
257722798,name,Sage Hill Boulevard NW,regular
257722798,oneway,yes,regular
257722800,highway,residential,regular
257722800,name,Sage Hill Gate NW,regular
257722800,oneway,yes,regular
257722801,highway,tertiary,regular
257722801,name,Sage Hill Drive NW,regular
257722803,highway,tertiary,regular
257722803,lanes,2,regular
257722803,maxspeed,50,regular
257722803,name,Sarcee Trail NW,regular
257722805,highway,tertiary,regular
257722805,lanes,1,regular
257722805,maxspeed,50,regular
257722805,name,Sarcee Trail NW,regular
257722805,oneway,yes,regular
257722806,highway,residential,regular
257722806,name,Sage Hill Boulevard NW,regular
257722806,oneway,yes,regular
257722808,highway,residential,regular
257722808,name,Sage Hill Boulevard NW,regular
257722808,oneway,yes,regular
257722810,highway,secondary_link,regular
257722810,lanes,1,regular
257722810,oneway,yes,regular
257722811,highway,residential,regular
257722811,junction,roundabout,regular
257722811,oneway,yes,regular
257723352,highway,residential,regular
257723352,name,Nolancrest Heights NW,regular
257723353,highway,residential,regular
257723353,name,Nolancrest Rise NW,regular
257723823,highway,residential,regular
257723823,name,Nolancrest Heights NW,regular
257723824,highway,unclassified,regular
257723824,name,Nolan Hill Boulevard NW,regular
257723824,oneway,yes,regular
257723825,highway,residential,regular
257723825,name,Nolancrest Heights NW,regular
257723827,highway,residential,regular
257723827,name,Nolancrest Gate NW,regular
257723828,construction,tertiary,regular
257723828,highway,unclassified,regular
257723828,name,Nolan Hill Boulevard NW,regular
257723828,oneway,yes,regular
258716094,amenity,prison,regular
258716094,building,yes,regular
258716094,name,Calgary Remand Centre,regular
258716398,amenity,prison,regular
258716398,building,yes,regular
258716398,name,Calgary Correctional Centre,regular
259693282,attribution,GeoBase®,regular
259693282,cycleway,shared_lane,regular
259693282,geobase:acquisitionTechnique,GPS,regular
259693282,highway,service,regular
259693282,is_in,"Calgary,Alberta",regular
259693282,lanes,2,regular
259693282,motor_vehicle,permissive,regular
259693282,name,Canada Olympic Road SW,regular
259693282,note,to be closed to motor vehicles June 2016,regular
